provinsi,daerah,jenis,tahun,peng,peng_log,Cluster
BANTEN,PERDESAANPERKOTAAN,TOTAL,2020,1517044.0,14.232274921700858,1
BANTEN,PERDESAANPERKOTAAN,TOTAL,2021,1511256.0,14.228452312827624,1
BANTEN,PERDESAANPERKOTAAN,TOTAL,2022,1619571.0,14.297672474771387,1
BALI,PERDESAAN,MAKANAN,2007,167040.0,12.02599457024853,0
BALI,PERDESAAN,MAKANAN,2008,167920.0,12.031248909693552,0
BALI,PERDESAAN,MAKANAN,2009,183935.0,12.122343149998642,0
BALI,PERDESAAN,MAKANAN,2010,234204.0,12.363952079191986,0
BALI,PERDESAAN,MAKANAN,2011,277702.0,12.534307476261386,0
BALI,PERDESAAN,MAKANAN,2012,295188.0,12.595371108141547,0
BALI,PERDESAAN,MAKANAN,2013,380956.0,12.85044178684718,2
BALI,PERDESAAN,MAKANAN,2014,387017.0,12.866226482558194,2
BALI,PERDESAAN,MAKANAN,2015,389091.0,12.871571098493996,2
BALI,PERDESAAN,MAKANAN,2016,415994.0,12.9384285199404,2
BALI,PERDESAAN,MAKANAN,2017,462189.0,13.043731340932803,3
BALI,PERDESAAN,MAKANAN,2018,508462.0,13.139147728794878,3
BALI,PERDESAAN,MAKANAN,2019,519389.0,13.160410325041232,3
BALI,PERDESAAN,MAKANAN,2020,564444.0,13.24359822646993,3
BALI,PERDESAAN,MAKANAN,2021,534662.0,13.18939192086161,3
BALI,PERDESAAN,MAKANAN,2022,537213.0,13.194151804348971,3
BALI,PERDESAAN,NONMAKANAN,2007,165237.0,12.015142137830576,0
BALI,PERDESAAN,NONMAKANAN,2008,170644.0,12.047340654169306,0
BALI,PERDESAAN,NONMAKANAN,2009,190592.0,12.157895543399801,0
BALI,PERDESAAN,NONMAKANAN,2010,243061.0,12.401071833811905,0
BALI,PERDESAAN,NONMAKANAN,2011,277556.0,12.53378159648123,0
BALI,PERDESAAN,NONMAKANAN,2012,348033.0,12.76005545513359,2
BALI,PERDESAAN,NONMAKANAN,2013,345853.0,12.753771999669524,2
BALI,PERDESAAN,NONMAKANAN,2014,375812.0,12.83684695823173,2
BALI,PERDESAAN,NONMAKANAN,2015,441381.0,12.997665992634804,2
BALI,PERDESAAN,NONMAKANAN,2016,467022.0,13.0541337859736,2
BALI,PERDESAAN,NONMAKANAN,2017,492979.0,13.108223884250608,3
BALI,PERDESAAN,NONMAKANAN,2018,506501.0,13.135283551330405,3
BALI,PERDESAAN,NONMAKANAN,2019,535918.0,13.191738309230267,3
BALI,PERDESAAN,NONMAKANAN,2020,526845.0,13.17466356470503,3
BALI,PERDESAAN,NONMAKANAN,2021,544917.0,13.208390603609736,3
BALI,PERDESAAN,NONMAKANAN,2022,540494.0,13.20024066532481,3
BALI,PERDESAAN,TOTAL,2007,332277.0,12.71372724691479,0
BALI,PERDESAAN,TOTAL,2008,338563.0,12.732468422887026,0
BALI,PERDESAAN,TOTAL,2009,374527.0,12.833421845499688,0
BALI,PERDESAAN,TOTAL,2010,477266.0,13.075831361697436,0
BALI,PERDESAAN,TOTAL,2011,555258.0,13.227189950540215,2
BALI,PERDESAAN,TOTAL,2012,643221.0,13.37424520024205,2
BALI,PERDESAAN,TOTAL,2013,726810.0,13.496421750227267,2
BALI,PERDESAAN,TOTAL,2014,762829.0,13.544790480723718,2
BALI,PERDESAAN,TOTAL,2015,830471.0,13.629749492837394,2
BALI,PERDESAAN,TOTAL,2016,883016.0,13.691099731948901,2
BALI,PERDESAAN,TOTAL,2017,955168.0,13.769643567157486,1
BALI,PERDESAAN,TOTAL,2018,1014963.0,13.830363701848725,1
BALI,PERDESAAN,TOTAL,2019,1055307.0,13.869343225413163,1
BALI,PERDESAAN,TOTAL,2020,1091290.0,13.902871957022365,1
BALI,PERDESAAN,TOTAL,2021,1079579.0,13.892082634574619,1
BALI,PERDESAAN,TOTAL,2022,1077707.0,13.89034712177348,1
BALI,PERKOTAAN,MAKANAN,2007,212090.0,12.264770706837766,0
BALI,PERKOTAAN,MAKANAN,2008,215944.0,12.282779024613044,0
BALI,PERKOTAAN,MAKANAN,2009,241671.0,12.395336713890703,0
BALI,PERKOTAAN,MAKANAN,2010,311931.0,12.650540494319397,0
BALI,PERKOTAAN,MAKANAN,2011,358825.0,12.790592870309522,0
BALI,PERKOTAAN,MAKANAN,2012,354780.0,12.779255976687134,2
BALI,PERKOTAAN,MAKANAN,2013,494245.0,13.110788647929805,2
BALI,PERKOTAAN,MAKANAN,2014,525101.0,13.171347808417021,2
BALI,PERKOTAAN,MAKANAN,2015,441921.0,12.998888674898833,2
BALI,PERKOTAAN,MAKANAN,2016,495437.0,13.113197498788034,2
BALI,PERKOTAAN,MAKANAN,2017,629479.0,13.352649360714802,3
BALI,PERKOTAAN,MAKANAN,2018,646596.0,13.379478504609134,3
BALI,PERKOTAAN,MAKANAN,2019,649854.0,13.384504540063386,3
BALI,PERKOTAAN,MAKANAN,2020,724978.0,13.493897967900061,3
BALI,PERKOTAAN,MAKANAN,2021,667606.0,13.411454956035398,3
BALI,PERKOTAAN,MAKANAN,2022,639073.0,13.367775532601472,3
BALI,PERKOTAAN,NONMAKANAN,2007,307687.0,12.636841561524626,0
BALI,PERKOTAAN,NONMAKANAN,2008,279358.0,12.540252972016429,0
BALI,PERKOTAAN,NONMAKANAN,2009,335150.0,12.722336455520276,0
BALI,PERKOTAAN,NONMAKANAN,2010,418290.0,12.943932641540206,0
BALI,PERKOTAAN,NONMAKANAN,2011,579469.0,13.269869171655717,2
BALI,PERKOTAAN,NONMAKANAN,2012,692752.0,13.44842879328243,2
BALI,PERKOTAAN,NONMAKANAN,2013,701899.0,13.461546222718512,2
BALI,PERKOTAAN,NONMAKANAN,2014,754814.0,13.534227965093061,2
BALI,PERKOTAAN,NONMAKANAN,2015,737657.0,13.511235581538717,2
BALI,PERKOTAAN,NONMAKANAN,2016,731649.0,13.503057536520572,2
BALI,PERKOTAAN,NONMAKANAN,2017,915099.0,13.726788627903469,1
BALI,PERKOTAAN,NONMAKANAN,2018,899792.0,13.709920015852392,1
BALI,PERKOTAAN,NONMAKANAN,2019,887615.0,13.696294496016007,3
BALI,PERKOTAAN,NONMAKANAN,2020,973020.0,13.788160943669052,1
BALI,PERKOTAAN,NONMAKANAN,2021,963313.0,13.778134702014963,1
BALI,PERKOTAAN,NONMAKANAN,2022,950309.0,13.76454352613678,1
BALI,PERKOTAAN,TOTAL,2007,519777.0,13.161157076323084,0
BALI,PERKOTAAN,TOTAL,2008,495302.0,13.112924975493177,0
BALI,PERKOTAAN,TOTAL,2009,576821.0,13.265289005695688,0
BALI,PERKOTAAN,TOTAL,2010,730221.0,13.501103876481666,2
BALI,PERKOTAAN,TOTAL,2011,938294.0,13.75181967747784,2
BALI,PERKOTAAN,TOTAL,2012,1047532.0,13.861948433862155,2
BALI,PERKOTAAN,TOTAL,2013,1196144.0,13.994614443602241,2
BALI,PERKOTAAN,TOTAL,2014,1279915.0,14.062305008742385,1
BALI,PERKOTAAN,TOTAL,2015,1179578.0,13.980668153119824,1
BALI,PERKOTAAN,TOTAL,2016,1227087.0,14.02015444076272,1
BALI,PERKOTAAN,TOTAL,2017,1544578.0,14.250261939271931,1
BALI,PERKOTAAN,TOTAL,2018,1546388.0,14.251433093555562,1
BALI,PERKOTAAN,TOTAL,2019,1537470.0,14.245649416696306,1
BALI,PERKOTAAN,TOTAL,2020,1697998.0,14.344961056925106,1
BALI,PERKOTAAN,TOTAL,2021,1630920.0,14.304655443888064,1
BALI,PERKOTAAN,TOTAL,2022,1589383.0,14.278857077745712,1
BALI,PERDESAANPERKOTAAN,MAKANAN,2011,326490.0,12.696157662234473,0
BALI,PERDESAANPERKOTAAN,MAKANAN,2012,330963.0,12.709764887114952,2
BALI,PERDESAANPERKOTAAN,MAKANAN,2013,449048.0,13.01488729217311,2
BALI,PERDESAANPERKOTAAN,MAKANAN,2014,471149.0,13.062931793634903,2
BALI,PERDESAANPERKOTAAN,MAKANAN,2015,421577.0,12.951760092684566,2
BALI,PERDESAANPERKOTAAN,MAKANAN,2016,465993.0,13.051928037488413,2
BALI,PERDESAANPERKOTAAN,MAKANAN,2017,569168.0,13.251932681311331,3
BALI,PERDESAANPERKOTAAN,MAKANAN,2018,599976.0,13.304646600130209,3
BALI,PERDESAANPERKOTAAN,MAKANAN,2019,609181.0,13.319872352619809,3
BALI,PERDESAANPERKOTAAN,MAKANAN,2020,675145.0,13.422684242762292,3
BALI,PERDESAANPERKOTAAN,MAKANAN,2021,628472.0,13.351048346662449,3
BALI,PERDESAANPERKOTAAN,MAKANAN,2022,609855.0,13.32097814270786,3
BALI,PERDESAANPERKOTAAN,NONMAKANAN,2011,459132.0,13.037095207418844,2
BALI,PERDESAANPERKOTAAN,NONMAKANAN,2012,554979.0,13.226687356043222,2
BALI,PERDESAANPERKOTAAN,NONMAKANAN,2013,559852.0,13.235429528252176,2
BALI,PERDESAANPERKOTAAN,NONMAKANAN,2014,606730.0,13.315840808718649,2
BALI,PERDESAANPERKOTAAN,NONMAKANAN,2015,623568.0,13.343214703576676,2
BALI,PERDESAANPERKOTAAN,NONMAKANAN,2016,633569.0,13.35912576987653,2
BALI,PERDESAANPERKOTAAN,NONMAKANAN,2017,762916.0,13.544904523222367,3
BALI,PERDESAANPERKOTAAN,NONMAKANAN,2018,767056.0,13.550316393103126,3
BALI,PERDESAANPERKOTAAN,NONMAKANAN,2019,777972.0,13.564447098188138,3
BALI,PERDESAANPERKOTAAN,NONMAKANAN,2020,834520.0,13.634613186536722,3
BALI,PERDESAANPERKOTAAN,NONMAKANAN,2021,840152.0,13.641339297090642,3
BALI,PERDESAANPERKOTAAN,NONMAKANAN,2022,832754.0,13.632494760240842,3
BALI,PERDESAANPERKOTAAN,TOTAL,2011,785622.0,13.574232312579573,2
BALI,PERDESAANPERKOTAAN,TOTAL,2012,885942.0,13.694407893431913,2
BALI,PERDESAANPERKOTAAN,TOTAL,2013,1008900.0,13.82437217757449,2
BALI,PERDESAANPERKOTAAN,TOTAL,2014,1077879.0,13.89050670700068,2
BALI,PERDESAANPERKOTAAN,TOTAL,2015,1045145.0,13.859667146540767,1
BALI,PERDESAANPERKOTAAN,TOTAL,2016,1099561.0,13.910422476654986,1
BALI,PERDESAANPERKOTAAN,TOTAL,2017,1332084.0,14.102255941860271,1
BALI,PERDESAANPERKOTAAN,TOTAL,2018,1367032.0,14.12815325586826,1
BALI,PERDESAANPERKOTAAN,TOTAL,2019,1387153.0,14.142764724135645,1
BALI,PERDESAANPERKOTAAN,TOTAL,2020,1509665.0,14.227398992271556,1
BALI,PERDESAANPERKOTAAN,TOTAL,2021,1468624.0,14.199837146869873,1
BALI,PERDESAANPERKOTAAN,TOTAL,2022,1442609.0,14.181964530956146,1
NUSA TENGGARA BARAT,PERDESAAN,MAKANAN,2007,127335.0,11.75458454110969,0
NUSA TENGGARA BARAT,PERDESAAN,MAKANAN,2008,153907.0,11.94411030028233,0
NUSA TENGGARA BARAT,PERDESAAN,MAKANAN,2009,169850.0,12.042676861119235,0
NUSA TENGGARA BARAT,PERDESAAN,MAKANAN,2010,205617.0,12.23377535736912,0
NUSA TENGGARA BARAT,PERDESAAN,MAKANAN,2011,232437.0,12.356378801781004,0
NUSA TENGGARA BARAT,PERDESAAN,MAKANAN,2012,255340.0,12.450355185713505,0
NUSA TENGGARA BARAT,PERDESAAN,MAKANAN,2013,302009.0,12.61821540839158,2
NUSA TENGGARA BARAT,PERDESAAN,MAKANAN,2014,328355.0,12.701853664636268,2
NUSA TENGGARA BARAT,PERDESAAN,MAKANAN,2015,341583.0,12.741348901392104,2
NUSA TENGGARA BARAT,PERDESAAN,MAKANAN,2016,385012.0,12.86103237893362,2
NUSA TENGGARA BARAT,PERDESAAN,MAKANAN,2017,430953.0,12.973756634851705,3
NUSA TENGGARA BARAT,PERDESAAN,MAKANAN,2018,489716.0,13.101582952219566,3
NUSA TENGGARA BARAT,PERDESAAN,MAKANAN,2019,508746.0,13.139706118915658,3
NUSA TENGGARA BARAT,PERDESAAN,MAKANAN,2020,537421.0,13.1945389121745,3
NUSA TENGGARA BARAT,PERDESAAN,MAKANAN,2021,592603.0,13.292281664014448,3
NUSA TENGGARA BARAT,PERDESAAN,MAKANAN,2022,625547.0,13.34638334455396,3
NUSA TENGGARA BARAT,PERDESAAN,NONMAKANAN,2007,88947.0,11.395807208299322,0
NUSA TENGGARA BARAT,PERDESAAN,NONMAKANAN,2008,104504.0,11.556990196132329,0
NUSA TENGGARA BARAT,PERDESAAN,NONMAKANAN,2009,122048.0,11.712177882424164,0
NUSA TENGGARA BARAT,PERDESAAN,NONMAKANAN,2010,147172.0,11.899364044539647,0
NUSA TENGGARA BARAT,PERDESAAN,NONMAKANAN,2011,161851.0,11.994437616398832,0
NUSA TENGGARA BARAT,PERDESAAN,NONMAKANAN,2012,163840.0,12.006651724330279,0
NUSA TENGGARA BARAT,PERDESAAN,NONMAKANAN,2013,179355.0,12.0971279365408,0
NUSA TENGGARA BARAT,PERDESAAN,NONMAKANAN,2014,210000.0,12.25486757159303,2
NUSA TENGGARA BARAT,PERDESAAN,NONMAKANAN,2015,263291.0,12.48101896142995,2
NUSA TENGGARA BARAT,PERDESAAN,NONMAKANAN,2016,288557.0,12.572651384585837,2
NUSA TENGGARA BARAT,PERDESAAN,NONMAKANAN,2017,285334.0,12.561419207560206,3
NUSA TENGGARA BARAT,PERDESAAN,NONMAKANAN,2018,327291.0,12.698608017782973,3
NUSA TENGGARA BARAT,PERDESAAN,NONMAKANAN,2019,424611.0,12.95893108974548,3
NUSA TENGGARA BARAT,PERDESAAN,NONMAKANAN,2020,438075.0,12.990147690288161,3
NUSA TENGGARA BARAT,PERDESAAN,NONMAKANAN,2021,461751.0,13.042783229400237,3
NUSA TENGGARA BARAT,PERDESAAN,NONMAKANAN,2022,402893.0,12.906428779035789,3
NUSA TENGGARA BARAT,PERDESAAN,TOTAL,2007,216282.0,12.284343014307822,0
NUSA TENGGARA BARAT,PERDESAAN,TOTAL,2008,258410.0,12.462306619643964,0
NUSA TENGGARA BARAT,PERDESAAN,TOTAL,2009,291898.0,12.584163131005575,0
NUSA TENGGARA BARAT,PERDESAAN,TOTAL,2010,352789.0,12.773628258041853,0
NUSA TENGGARA BARAT,PERDESAAN,TOTAL,2011,394288.0,12.884839421936631,0
NUSA TENGGARA BARAT,PERDESAAN,TOTAL,2012,419180.0,12.946058086534306,2
NUSA TENGGARA BARAT,PERDESAAN,TOTAL,2013,481364.0,13.08438109707645,2
NUSA TENGGARA BARAT,PERDESAAN,TOTAL,2014,538355.0,13.196275330347541,2
NUSA TENGGARA BARAT,PERDESAAN,TOTAL,2015,604874.0,13.31277710409562,2
NUSA TENGGARA BARAT,PERDESAAN,TOTAL,2016,673569.0,13.420347204101358,2
NUSA TENGGARA BARAT,PERDESAAN,TOTAL,2017,716288.0,13.481838995790504,3
NUSA TENGGARA BARAT,PERDESAAN,TOTAL,2018,817007.0,13.613404165715863,3
NUSA TENGGARA BARAT,PERDESAAN,TOTAL,2019,933358.0,13.746545186099205,1
NUSA TENGGARA BARAT,PERDESAAN,TOTAL,2020,975497.0,13.79070338881255,1
NUSA TENGGARA BARAT,PERDESAAN,TOTAL,2021,1054354.0,13.86843976351918,1
NUSA TENGGARA BARAT,PERDESAAN,TOTAL,2022,1028440.0,13.84355462133491,1
NUSA TENGGARA BARAT,PERKOTAAN,MAKANAN,2007,160540.0,11.98630464064337,0
NUSA TENGGARA BARAT,PERKOTAAN,MAKANAN,2008,186472.0,12.13604173546755,0
NUSA TENGGARA BARAT,PERKOTAAN,MAKANAN,2009,191821.0,12.164323137669042,0
NUSA TENGGARA BARAT,PERKOTAAN,MAKANAN,2010,249107.0,12.425641816350796,0
NUSA TENGGARA BARAT,PERKOTAAN,MAKANAN,2011,271368.0,12.511234797309271,0
NUSA TENGGARA BARAT,PERKOTAAN,MAKANAN,2012,341243.0,12.740353042909152,2
NUSA TENGGARA BARAT,PERKOTAAN,MAKANAN,2013,337101.0,12.728140834162131,2
NUSA TENGGARA BARAT,PERKOTAAN,MAKANAN,2014,420182.0,12.94844560964936,2
NUSA TENGGARA BARAT,PERKOTAAN,MAKANAN,2015,373402.0,12.830413544337077,2
NUSA TENGGARA BARAT,PERKOTAAN,MAKANAN,2016,442888.0,13.001074453296699,2
NUSA TENGGARA BARAT,PERKOTAAN,MAKANAN,2017,490606.0,13.103398678947704,3
NUSA TENGGARA BARAT,PERKOTAAN,MAKANAN,2018,565819.0,13.24603128540444,3
NUSA TENGGARA BARAT,PERKOTAAN,MAKANAN,2019,573132.0,13.25887308045597,3
NUSA TENGGARA BARAT,PERKOTAAN,MAKANAN,2020,613446.0,13.326849149833258,3
NUSA TENGGARA BARAT,PERKOTAAN,MAKANAN,2021,683662.0,13.435220385134581,3
NUSA TENGGARA BARAT,PERKOTAAN,MAKANAN,2022,707430.0,13.469395377241744,3
NUSA TENGGARA BARAT,PERKOTAAN,NONMAKANAN,2007,151503.0,11.928367306223281,0
NUSA TENGGARA BARAT,PERKOTAAN,NONMAKANAN,2008,172259.0,12.056760242343165,0
NUSA TENGGARA BARAT,PERKOTAAN,NONMAKANAN,2009,207458.0,12.242689008767897,0
NUSA TENGGARA BARAT,PERKOTAAN,NONMAKANAN,2010,274540.0,12.522855891255489,0
NUSA TENGGARA BARAT,PERKOTAAN,NONMAKANAN,2011,243507.0,12.402905075174539,0
NUSA TENGGARA BARAT,PERKOTAAN,NONMAKANAN,2012,234901.0,12.366923684872146,0
NUSA TENGGARA BARAT,PERKOTAAN,NONMAKANAN,2013,303305.0,12.622497475874674,2
NUSA TENGGARA BARAT,PERKOTAAN,NONMAKANAN,2014,350931.0,12.768347751485765,2
NUSA TENGGARA BARAT,PERKOTAAN,NONMAKANAN,2015,381980.0,12.85312614813183,2
NUSA TENGGARA BARAT,PERKOTAAN,NONMAKANAN,2016,431455.0,12.974920814433801,2
NUSA TENGGARA BARAT,PERKOTAAN,NONMAKANAN,2017,460071.0,13.039138277956159,3
NUSA TENGGARA BARAT,PERKOTAAN,NONMAKANAN,2018,468883.0,13.058110682081335,3
NUSA TENGGARA BARAT,PERKOTAAN,NONMAKANAN,2019,559054.0,13.23400313727937,3
NUSA TENGGARA BARAT,PERKOTAAN,NONMAKANAN,2020,598236.0,13.301742275488552,3
NUSA TENGGARA BARAT,PERKOTAAN,NONMAKANAN,2021,658565.0,13.397820022933436,3
NUSA TENGGARA BARAT,PERKOTAAN,NONMAKANAN,2022,582407.0,13.274926512034009,3
NUSA TENGGARA BARAT,PERKOTAAN,TOTAL,2007,312043.0,12.650899482489464,0
NUSA TENGGARA BARAT,PERKOTAAN,TOTAL,2008,358731.0,12.790330870581172,0
NUSA TENGGARA BARAT,PERKOTAAN,TOTAL,2009,399278.0,12.89741569963224,0
NUSA TENGGARA BARAT,PERKOTAAN,TOTAL,2010,523647.0,13.168574981849016,0
NUSA TENGGARA BARAT,PERKOTAAN,TOTAL,2011,514875.0,13.151681373955482,2
NUSA TENGGARA BARAT,PERKOTAAN,TOTAL,2012,576144.0,13.264114644108922,2
NUSA TENGGARA BARAT,PERKOTAAN,TOTAL,2013,640406.0,13.36985919071329,2
NUSA TENGGARA BARAT,PERKOTAAN,TOTAL,2014,771113.0,13.555591501537444,2
NUSA TENGGARA BARAT,PERKOTAAN,TOTAL,2015,755382.0,13.534980184373953,2
NUSA TENGGARA BARAT,PERKOTAAN,TOTAL,2016,874344.0,13.681230313591687,2
NUSA TENGGARA BARAT,PERKOTAAN,TOTAL,2017,950677.0,13.76493069323578,1
NUSA TENGGARA BARAT,PERKOTAAN,TOTAL,2018,1034704.0,13.849626919899913,1
NUSA TENGGARA BARAT,PERKOTAAN,TOTAL,2019,1132187.0,13.939662601694401,1
NUSA TENGGARA BARAT,PERKOTAAN,TOTAL,2020,1211682.0,14.007520860245812,1
NUSA TENGGARA BARAT,PERKOTAAN,TOTAL,2021,1342227.0,14.10984147776122,1
NUSA TENGGARA BARAT,PERKOTAAN,TOTAL,2022,1289837.0,14.070027187056503,1
NUSA TENGGARA BARAT,PERDESAANPERKOTAAN,MAKANAN,2011,248690.0,12.423966440958159,0
NUSA TENGGARA BARAT,PERDESAANPERKOTAAN,MAKANAN,2012,291176.0,12.581686608668821,0
NUSA TENGGARA BARAT,PERDESAANPERKOTAAN,MAKANAN,2013,316656.0,12.665574448126886,2
NUSA TENGGARA BARAT,PERDESAANPERKOTAAN,MAKANAN,2014,366885.0,12.812806452079244,2
NUSA TENGGARA BARAT,PERDESAANPERKOTAAN,MAKANAN,2015,355034.0,12.77997165514702,2
NUSA TENGGARA BARAT,PERDESAANPERKOTAAN,MAKANAN,2016,410112.0,12.924188010463196,2
NUSA TENGGARA BARAT,PERDESAANPERKOTAAN,MAKANAN,2017,457616.0,13.033787868707318,3
NUSA TENGGARA BARAT,PERDESAANPERKOTAAN,MAKANAN,2018,525091.0,13.171328764316597,3
NUSA TENGGARA BARAT,PERDESAANPERKOTAAN,MAKANAN,2019,539863.0,13.199072534968602,3
NUSA TENGGARA BARAT,PERDESAANPERKOTAAN,MAKANAN,2020,574202.0,13.26073827131585,3
NUSA TENGGARA BARAT,PERDESAANPERKOTAAN,MAKANAN,2021,637897.0,13.36593367493747,3
NUSA TENGGARA BARAT,PERDESAANPERKOTAAN,MAKANAN,2022,666966.0,13.41049584841145,3
NUSA TENGGARA BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2011,195940.0,12.185568872488753,0
NUSA TENGGARA BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2012,234901.0,12.366923684872146,0
NUSA TENGGARA BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2013,231092.0,12.350575505885939,0
NUSA TENGGARA BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2014,269134.0,12.502968391431057,2
NUSA TENGGARA BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2015,313465.0,12.655446180223107,2
NUSA TENGGARA BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2016,350529.0,12.767201573805407,2
NUSA TENGGARA BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2017,363435.0,12.80335849442951,3
NUSA TENGGARA BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2018,393107.0,12.881839662258583,3
NUSA TENGGARA BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2019,489587.0,13.101319500075961,3
NUSA TENGGARA BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2020,515561.0,13.153012846788094,3
NUSA TENGGARA BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2021,559650.0,13.235068654146872,3
NUSA TENGGARA BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2022,493696.0,13.109677247663777,3
NUSA TENGGARA BARAT,PERDESAANPERKOTAAN,TOTAL,2011,444630.0,13.005000003677559,2
NUSA TENGGARA BARAT,PERDESAANPERKOTAAN,TOTAL,2012,484661.0,13.091207019750408,2
NUSA TENGGARA BARAT,PERDESAANPERKOTAAN,TOTAL,2013,547748.0,13.213572431805659,2
NUSA TENGGARA BARAT,PERDESAANPERKOTAAN,TOTAL,2014,636019.0,13.362985288368707,2
NUSA TENGGARA BARAT,PERDESAANPERKOTAAN,TOTAL,2015,668499.0,13.412791675524135,2
NUSA TENGGARA BARAT,PERDESAANPERKOTAAN,TOTAL,2016,760641.0,13.541918092515255,2
NUSA TENGGARA BARAT,PERDESAANPERKOTAAN,TOTAL,2017,821052.0,13.618342941771173,3
NUSA TENGGARA BARAT,PERDESAANPERKOTAAN,TOTAL,2018,918199.0,13.730170510797258,1
NUSA TENGGARA BARAT,PERDESAANPERKOTAAN,TOTAL,2019,1029450.0,13.84453620839691,1
NUSA TENGGARA BARAT,PERDESAANPERKOTAAN,TOTAL,2020,1089763.0,13.901471717001371,1
NUSA TENGGARA BARAT,PERDESAANPERKOTAAN,TOTAL,2021,1197547.0,13.995786690971192,1
NUSA TENGGARA BARAT,PERDESAANPERKOTAAN,TOTAL,2022,1160662.0,13.964501951533208,1
NUSA TENGGARA TIMUR,PERDESAAN,MAKANAN,2007,112287.0,11.628822278382941,0
NUSA TENGGARA TIMUR,PERDESAAN,MAKANAN,2008,127838.0,11.75852693869166,0
NUSA TENGGARA TIMUR,PERDESAAN,MAKANAN,2009,145969.0,11.891156400124624,0
NUSA TENGGARA TIMUR,PERDESAAN,MAKANAN,2010,179358.0,12.097144662911319,0
NUSA TENGGARA TIMUR,PERDESAAN,MAKANAN,2011,200774.0,12.209940157056662,0
NUSA TENGGARA TIMUR,PERDESAAN,MAKANAN,2012,205925.0,12.2352721599346,0
NUSA TENGGARA TIMUR,PERDESAAN,MAKANAN,2013,209111.0,12.250625272579233,0
NUSA TENGGARA TIMUR,PERDESAAN,MAKANAN,2014,239875.0,12.387877402139248,2
NUSA TENGGARA TIMUR,PERDESAAN,MAKANAN,2015,272347.0,12.514835939293027,2
NUSA TENGGARA TIMUR,PERDESAAN,MAKANAN,2016,283013.0,12.55325164536644,2
NUSA TENGGARA TIMUR,PERDESAAN,MAKANAN,2017,366408.0,12.811505474799215,3
NUSA TENGGARA TIMUR,PERDESAAN,MAKANAN,2018,361460.0,12.797909430943651,3
NUSA TENGGARA TIMUR,PERDESAAN,MAKANAN,2019,395098.0,12.88689164539147,3
NUSA TENGGARA TIMUR,PERDESAAN,MAKANAN,2020,401712.0,12.903493182283267,3
NUSA TENGGARA TIMUR,PERDESAAN,MAKANAN,2021,424725.0,12.959199534111997,3
NUSA TENGGARA TIMUR,PERDESAAN,MAKANAN,2022,446350.0,13.008860916999307,3
NUSA TENGGARA TIMUR,PERDESAAN,NONMAKANAN,2007,59216.0,10.988963941811097,0
NUSA TENGGARA TIMUR,PERDESAAN,NONMAKANAN,2008,67937.0,11.126350803542094,0
NUSA TENGGARA TIMUR,PERDESAAN,NONMAKANAN,2009,87210.0,11.376085748730224,0
NUSA TENGGARA TIMUR,PERDESAAN,NONMAKANAN,2010,106006.0,11.571260408649659,0
NUSA TENGGARA TIMUR,PERDESAAN,NONMAKANAN,2011,116755.0,11.667841566073582,0
NUSA TENGGARA TIMUR,PERDESAAN,NONMAKANAN,2012,119946.0,11.694805257534066,0
NUSA TENGGARA TIMUR,PERDESAAN,NONMAKANAN,2013,134408.0,11.808642669114892,0
NUSA TENGGARA TIMUR,PERDESAAN,NONMAKANAN,2014,155532.0,11.95461320673575,0
NUSA TENGGARA TIMUR,PERDESAAN,NONMAKANAN,2015,176028.0,12.078404033174026,2
NUSA TENGGARA TIMUR,PERDESAAN,NONMAKANAN,2016,196941.0,12.1906645481275,2
NUSA TENGGARA TIMUR,PERDESAAN,NONMAKANAN,2017,201792.0,12.214997698490297,2
NUSA TENGGARA TIMUR,PERDESAAN,NONMAKANAN,2018,219096.0,12.297269833111907,3
NUSA TENGGARA TIMUR,PERDESAAN,NONMAKANAN,2019,229992.0,12.345804152659577,3
NUSA TENGGARA TIMUR,PERDESAAN,NONMAKANAN,2020,251481.0,12.435126695384094,3
NUSA TENGGARA TIMUR,PERDESAAN,NONMAKANAN,2021,276068.0,12.528406113454494,3
NUSA TENGGARA TIMUR,PERDESAAN,NONMAKANAN,2022,310372.0,12.645530078971744,3
NUSA TENGGARA TIMUR,PERDESAAN,TOTAL,2007,171503.0,12.052361868931301,0
NUSA TENGGARA TIMUR,PERDESAAN,TOTAL,2008,195775.0,12.184726427510576,0
NUSA TENGGARA TIMUR,PERDESAAN,TOTAL,2009,233179.0,12.359565966487283,0
NUSA TENGGARA TIMUR,PERDESAAN,TOTAL,2010,285364.0,12.56152434160621,0
NUSA TENGGARA TIMUR,PERDESAAN,TOTAL,2011,317529.0,12.668327581040131,0
